Fecha,Hora,PML MDA CELAYA,PML MTR CELAYA,PML MDA RAMOS,PML MTR RAMOS,PML MDA SALTILLO,PML MTR SALTILLO,NOM CELAYA,CON CELAYA,NOM RAMOS,CON RAMOS,NOM SALTILLO,CON SALTILLO
2022-08-20,16,1436.66,1431.67,1357.46,1361.25,1366.06,1371.12,190.287,195.189693,94.7,129.86202,19.82,18.834
2022-08-20,17,1440.7,1421.06,1364.55,1350.45,1372.64,1360.32,186.884,184.3610759,95.1,87.5975,20.09,18.92
2022-08-20,18,1460.09,1428.76,1393.57,1347.69,1401.49,1357.4,188.249,192.2380223,94.9,95.53618,20.65,19.444
2022-08-20,19,1466.19,1421.71,1399.08,1329.66,1406.19,1337.87,188.549,173.0855578,94.6,126.62778,19.48,19.113
2022-08-20,20,1471.82,1418.58,1402.73,1317.76,1409.96,1326,182.912,187.3083177,92,85.31724,19.24,18.163
2022-08-20,21,1533.12,1646.86,1459.66,1481.42,1467.15,1490.91,182.37,195.0758124,91.6,113.9658,18.99,17.106
2022-08-20,22,1549.28,2162.62,1482.39,1818.54,1490.11,1830.5,185.515,175.8848955,91.8,105.15802,19.61,18.534
2022-08-20,23,1515.45,2776.31,1448.61,2528.01,1456.57,2543.59,184.597,188.3102336,91.7,110.92804,20.16,13.836
2022-08-20,24,1457.94,1549.26,1396.89,1444.94,1403.58,1452.68,186.49,202.9090069,91,97.0952,19.86,17.33
2022-08-21,1,1400.88,1478.62,1332.16,1392.59,1338.2,1400.81,188.758,153.9544812,98.3,102.99466,20.33,18.892
2022-08-21,2,1389.47,1438.97,1329.89,1360.38,1335.83,1367.78,187.55,194.3184269,97,118.52188,20.23,19.352
2022-08-21,3,1387.71,1405.9,1326.63,1324.13,1333.24,1332.09,172.836,166.9651919,96.4,84.27284,20.24,18.861
2022-08-21,4,1331.62,1384.85,1280.4,1303.09,1287.02,1311.8,171.203,191.566265,95.4,89.50648,19.83,18.204
2022-08-21,5,1308.65,1419.44,1265.76,1330.73,1272.54,1339.98,170.567,187.4749627,94.7,78.2381,20.11,18.23
2022-08-21,6,1300.07,1426.33,1251.61,1331.29,1258.57,1340.29,171.117,191.4880666,96.5,26.34046,20.28,16.696
2022-08-21,7,1293.98,1395.96,1245.39,1314.25,1252.85,1323.31,168.475,167.2641531,97.6,28.65348,20.28,18.851
2022-08-21,8,1281.28,1350.03,1233.12,1282.96,1240.3,1291.46,166.71,162.1136871,92,22.44564,19.22,17.531
2022-08-21,9,1258.26,1348.79,1207.34,1267.63,1214.15,1276.05,168.681,194.3640981,92.7,21.77508,18.59,16.282
2022-08-21,10,1250.83,1320.54,1164.05,1233.34,1170.79,1241.91,178.394,138.997271,96.7,21.47758,20.15,17.516
2022-08-21,11,1236.96,1300.42,1153.17,1216.65,1159.9,1225.1,178.894,121.6072021,96.2,60.8565,16.88,15.232
2022-08-21,12,1205.64,1251.68,1140.15,1176.82,1146.87,1184.61,176.812,109.9130562,96.6,60.48518,14.21,9.994
2022-08-21,13,1221.22,1223.67,1149.35,1175.3,1156.49,1183.01,188.166,172.1450929,95.7,72.77628,15.28,10.022
2022-08-21,14,1242.63,1230.53,1162.37,1186.45,1169.19,1194.19,191.291,206.8891648,93.3,111.83142,17.01,9.395
2022-08-21,15,1239.94,1258.78,1177.46,1217.67,1183.71,1225.07,187.161,171.0734686,96.7,112.302,19.82,9.4
2022-08-21,16,1259.92,1314.97,1186.95,1258.22,1192.88,1265.24,188.733,150.7669012,95.9,102.8374,19.43,9.207
2022-08-21,17,1257.12,1321.82,1191.12,1257.53,1196.81,1264.98,185.246,101.4735979,96.1,118.04032,19.58,9.472
2022-08-21,18,1248.56,1342.1,1194.67,1266.42,1199.96,1273.22,186.715,177.5148478,96.1,106.24316,19.88,9.6
2022-08-21,19,1253,1358.63,1205.07,1285.25,1209.68,1291.77,187.115,193.8853044,96,96.69822,19.14,9.829
2022-08-21,20,1285.67,1378.91,1232.48,1302.92,1237.09,1309.51,185.386,180.6774726,92.7,75.09844,19.12,8.614
2022-08-21,21,1392.49,1482.04,1310.75,1412.14,1316.01,1419.51,184.765,164.4907344,92.3,113.47532,19.53,8.195
2022-08-21,22,1529.55,1587.79,1454.03,1525.34,1460.07,1534.77,187.679,182.0189006,92.9,102.94918,19.85,9.483
2022-08-21,23,1493.6,1539.22,1430.91,1500.28,1437.14,1507.96,185.797,197.0542343,91.5,87.34006,20.14,9.945
2022-08-21,24,1413.86,1486.52,1370.13,1463.39,1376.53,1472.21,186.119,169.5331738,92,77.63558,20.65,10.25
2022-08-22,1,1322.96,1428.94,1297.92,1403.39,1304.48,1412.66,189.829,160.0924292,98.3,79.18182,21.24,10.027
2022-08-22,2,1311.17,1372.39,1283.36,1330.48,1290.2,1339.43,188.356,176.9293058,97,24.46578,21.02,12.95
2022-08-22,3,1304.39,1332.59,1270.08,1294.92,1277.42,1303.05,173.675,145.6900743,96.4,104.92,20.87,16.423
2022-08-22,4,1318.67,1249.69,1277.78,1228.88,1285.52,1236.88,171.902,177.1919743,95.4,96.88598,20.84,17.504
2022-08-22,5,1316.25,1239.09,1278.05,1222.87,1286.08,1231.32,171.007,147.2265336,94.7,116.11418,21.15,19.476
2022-08-22,6,1330.88,1297.66,1285.24,1262.61,1293.96,1272.56,172.146,168.905324,96.5,91.63304,20.92,19.916
2022-08-22,7,1316.98,1408.4,1285.61,1346.66,1295.37,1358.18,170.941,190.0527842,97.6,45.65416,20.75,19.626
2022-08-22,8,1324.33,1416.82,1294.08,1359.78,1304.65,1372.61,169.436,183.6061579,92,19.66724,19.67,19.141
2022-08-22,9,1338.91,1399.11,1294.33,1350.09,1305.84,1363.69,171.31,156.1270688,92.7,17.51404,18.76,16.856
2022-08-22,10,1350.3,1395.41,1287.27,1317.99,1298.63,1331.96,181.314,176.4086679,96.7,20.82376,20.49,17.47
2022-08-22,11,1396.81,1383.87,1317.76,1315.15,1329.47,1329.12,182.129,198.7256681,96.2,75.47882,17.28,18.167
2022-08-22,12,1368.25,1411.97,1302.64,1362.7,1314.07,1376.75,179.905,178.3186034,96.6,107.11218,14.72,10.373
2022-08-22,13,1380.37,1419.79,1338.38,1440.16,1350.71,1456.68,191.409,183.1150056,95.7,117.34148,15.61,14.528
2022-08-22,14,1371.8,1408.3,1326.56,1439.81,1338.31,1455.92,194.774,177.9494993,93.3,101.4845,17.39,18.54
2022-08-22,15,1401.39,1436.82,1356.09,1488.22,1367.14,1504.56,188.745,164.2614508,96.7,103.10918,20.21,18.458
2022-08-22,16,1400.89,1464.65,1368.68,1496.4,1379.76,1511.56,190.83,183.7662476,95.9,114.45582,19.66,18.006
2022-08-22,17,1409.79,1458.45,1380.29,1454.83,1390.92,1469.01,186.601,144.3872257,96.1,113.90684,20.11,18.382
2022-08-22,18,1405.98,1425.67,1370.2,1412.58,1379.91,1426.86,54.52,56.8988085,96.1,63.87496,20.26,18.658
2022-08-22,19,1387.27,1466.94,1346.62,1454.89,1355.77,1468.63,42.462,38.92983304,96,113.08148,19.38,18.348
2022-08-22,20,1405.99,1585.63,1357.46,1558.28,1366.48,1570.54,40.771,41.16665394,92.7,122.01798,19.34,12.404
2022-08-22,21,1513.27,2281.98,1443.8,2188.21,1453.32,2203.76,40.087,37.40477087,92.3,84.53572,19.24,10.672
2022-08-22,22,1569.83,2558.77,1507.91,2483.99,1517.84,2502.38,40.98,42.06803336,92.9,45.15342,20.13,19.098
2022-08-22,23,1544.92,1925.06,1501.42,1887.22,1511.74,1903.16,39.829,35.81682412,91.5,20.02114,20.79,20.291
2022-08-22,24,1457.59,1598.63,1428.96,1597.85,1438.48,1608.61,40.139,35.00206908,92,61.57544,21.14,21.664
2022-08-23,1,1452.21,1470.98,1449.9,1478.62,1459.27,1487.62,40.879,37.21962814,98.3,118.93156,21.23,18.148
2022-08-23,2,1430.09,1422.5,1422.14,1423.49,1431.26,1432.13,41.721,35.39049417,97,98.10392,20.98,19.122
2022-08-23,3,1400.28,1386.25,1400.77,1384.63,1409.81,1394.33,35.432,26.50571567,96.4,82.33716,20.75,21.116
2022-08-23,4,1386.87,1367.4,1375.91,1373.27,1385.09,1383.6,33.98,33.13334188,95.4,110.30882,20.74,21.009
2022-08-23,5,1370.96,1401.01,1356.35,1386.36,1365.62,1396.84,35.826,33.08527191,94.7,104.42594,21.13,21.489
2022-08-23,6,1388.74,1395.13,1362.71,1370.26,1372.68,1380.95,34.608,27.4923092,96.5,109.2389,20.89,19.969
2022-08-23,7,1396.87,1425.22,1375.21,1387.25,1385.48,1398.9,35.42,36.51705208,97.6,80.09346,20.71,18.862
2022-08-23,8,1430.63,1430.43,1396.21,1396.39,1407.74,1408.73,36.13,33.80881238,92,84.99368,19.58,19.155
2022-08-23,9,1433.56,1438.79,1398.05,1403.33,1409.99,1415.98,38.733,30.56739706,92.7,97.65472,18.7,17.743
2022-08-23,10,1440.87,1470.23,1410.01,1428.95,1422.11,1442.4,38.004,28.45195616,96.7,79.4496,20.55,17.069
2022-08-23,11,1451.62,1454.8,1412.91,1412.15,1425.92,1425.53,41.329,29.7696066,96.2,99.06254,17.29,20.055
2022-08-23,12,1448.42,1465.97,1420.46,1445.52,1433.42,1459.45,40.559,22.80437388,96.6,89.8064,14.44,15.26
2022-08-23,13,1461.49,1479.12,1466.83,1459.49,1480.79,1473.61,39.772,26.08886758,95.7,105.02874,15.85,19.145
2022-08-23,14,1465.5,1509.34,1488.5,1509.19,1502.75,1524.86,42.294,26.9311037,93.3,92.6094,17.49,20.158
2022-08-23,15,1482.14,1494.34,1522.26,1513.87,1535.4,1529.09,40.603,25.61741981,96.7,99.37116,20.66,20.29
2022-08-23,16,1476.77,1509.83,1510.08,1547.26,1522.4,1563.19,41.123,26.57710135,95.9,81.04882,20.61,20.249
2022-08-23,17,1479.36,1525.9,1504.72,1548.93,1516.66,1564.28,39.285,25.42834836,96.1,97.21274,20.54,18.155
2022-08-23,18,1488.93,1527.71,1486.38,1547.31,1497.5,1562.26,41.273,20.41052383,96.1,62.6288,20.89,15.318
2022-08-23,19,1474.76,1511.95,1460.58,1489.5,1470.48,1503.07,43.398,28.18939049,96,61.37894,19.88,13.429
2022-08-23,20,1485.59,1531.24,1462.27,1488.81,1471.05,1501.42,152.083,34.04515271,92.7,89.14886,19.84,14.978
2022-08-23,21,1517.91,1597.11,1478.99,1542.86,1488.25,1555.94,186.239,31.40196436,92.3,91.67432,19.65,18.316
2022-08-23,22,1566.18,1604.63,1541.32,1575.09,1550.48,1588.56,188.985,34.57199224,92.9,73.64142,20.28,20.898
2022-08-23,23,1535.73,1587.15,1529.8,1578.03,1539.02,1590.61,187.647,38.62932075,91.5,50.87288,20.85,21.192
2022-08-23,24,1478.75,1518.42,1479.16,1510.15,1488.61,1520.08,187.101,174.2049128,92,80.7585,21.42,21.271
2022-08-24,1,1548.28,1519.42,1562.06,1556.71,1571.94,1566.67,190.333,128.9782638,98.3,75.95926,22.22,21.096
2022-08-24,2,1513.93,1520.42,1529.71,1514.13,1539.65,1524.31,189.249,141.8669579,97,80.55484,21.8,21.267
2022-08-24,3,1490.73,1521.42,1500.26,1474.13,1509.43,1483.59,164.7,174.0539208,96.4,123.1597,21.71,20.303
2022-08-24,4,1476.78,1522.42,1487.52,1440.76,1497.03,1450.79,162.88,161.486626,95.4,72.51528,21.52,20.108
2022-08-24,5,1494.8,1523.42,1492.11,1434.16,1502.2,1445.08,161.955,170.4969581,94.7,73.08564,21.88,20.595
2022-08-24,6,1513.53,1524.42,1501.14,1447.58,1511.83,1459.23,163.168,193.0732933,96.5,113.35516,22.08,20.382
2022-08-24,7,1519.65,1525.42,1507.05,1477.87,1519,1490.79,161.786,184.9040111,97.6,107.65412,21.55,20.884
2022-08-24,8,1517.06,1526.42,1506.35,1484.45,1519.07,1498.38,160.425,183.6443533,92,96.54386,20.86,20.073
2022-08-24,9,1529.35,1527.42,1517.78,1511.28,1530.85,1525.62,162.174,193.2984573,92.8,84.02538,19.18,18.238
2022-08-24,10,1528.42,1528.42,1493.96,1500.51,1507.48,1515.29,171.777,173.8044101,98,101.60902,21.31,19.707
2022-08-24,11,1532.94,1529.42,1497.24,1471.76,1510.23,1486.29,172.73,164.1737242,93.4,124.76948,11.51,16.097
2022-08-24,12,1528.63,1530.42,1497.79,1465.71,1510.2,1480.56,170.687,180.6204424,94.2,71.2789,15.88,11.645
2022-08-24,13,1530.87,1531.42,1509.62,1484.7,1522.01,1500.18,172.595,183.6687063,93.5,38.91588,16.74,12.837
2022-08-24,14,1551.41,1532.42,1533.55,1529.45,1545.42,1545.58,194.927,195.5621585,91,73.94254,18.73,18.159
2022-08-24,15,1544.46,1533.42,1536.49,1536.28,1548.02,1552.68,188.66,183.7546515,94.4,79.42338,21.72,20.401
2022-08-24,16,1548.07,1534.42,1549.64,1545.71,1561.44,1561.27,190.572,170.326516,93.4,115.1649,20.79,20.151
2022-08-24,17,1553.23,1535.42,1553.03,1526.62,1563.75,1539.2,187.037,175.6061557,97.3,96.73086,20.77,19.526
2022-08-24,18,1556.35,1536.42,1551.37,1525.05,1561.67,1536.22,188.724,177.374305,97.4,119.51262,21.01,18.83
2022-08-24,19,1530.86,1537.42,1519.01,1485.58,1528.24,1496.02,183.977,150.1481958,97.1,107.81866,20.3,19.558
2022-08-24,20,1526.75,1538.42,1522.79,1529.81,1531.55,1540.12,174.014,165.5447249,92.8,92.21408,20.2,19.527
2022-08-24,21,1561.55,1539.42,1529.7,1839.43,1538.34,1851.42,173.177,161.2626065,92.3,84.79764,19.8,18.228
2022-08-24,22,1574.66,1540.42,1560.5,2435.83,1569.65,2451.49,175.774,174.9868386,92.9,106.75166,20.52,20.334
2022-08-24,23,1571.16,1541.42,1568.09,1794.42,1577.58,1805.73,171.076,143.4649451,91.5,93.02682,21.07,20.525
2022-08-24,24,1537.89,1542.42,1546.51,1595.23,1556.14,1606.15,174.229,140.5954912,92,115.07068,21.44,21.021
2022-08-25,1,1534.53,1537.2,1555.53,1535.69,1564.39,1545.75,177.482,143.1949711,98.3,92.1983,21.59,20.481
2022-08-25,2,1513.97,1474.78,1530.9,1468.91,1540.41,1477.98,175.934,194.6600394,97,19.75702,21.43,20.949
2022-08-25,3,1475,1480.96,1500.01,1478.02,1509.26,1487.3,153.022,164.6540962,96.4,75.10596,21.64,20.791
2022-08-25,4,1450.69,1424.9,1475.61,1427.34,1484.47,1435.77,152.003,166.9637321,95.4,122.93752,21.37,15.539
2022-08-25,5,1434.14,1423.77,1445.9,1409.54,1454.71,1419.41,150.546,157.7150618,94.7,82.34994,21.81,18.785
2022-08-25,6,1484.14,1454.04,1491.13,1433.1,1500.67,1443.2,152.033,172.174657,96.5,115.97062,21.22,21.756
2022-08-25,7,1477.17,1478.78,1478.97,1457.24,1489.78,1468.43,150.238,173.8096754,97.6,104.52036,21.45,21.516
2022-08-25,8,1523.16,1477.95,1518.65,1452.34,1530.4,1464.39,148.777,179.805195,22.4,32.94992,20.77,20.227
2022-08-25,9,1521.57,1530.53,1510.21,1495.42,1522.76,1508.36,159.252,178.9765188,18.8,22.42456,20.02,16.671
2022-08-25,10,1477.94,1474.14,1458.3,1438.04,1471.06,1451.41,160.304,173.5835778,20.1,20.79232,20.91,11.976
2022-08-25,11,1467.37,1409.66,1455.45,1378.05,1468.3,1390.76,161.085,147.0697762,20.7,17.88814,17.76,15.063
2022-08-25,12,1485.33,1413.64,1475.11,1397.3,1487.96,1410.87,158.836,154.7345326,21.2,19.7926,14.93,18.715
2022-08-25,13,1475.84,1480.94,1482.76,1479.46,1495.17,1493.78,161.275,143.3173824,20.6,20.36426,15.75,18.8
2022-08-25,14,1513.09,1487.99,1539.19,1511.47,1553.13,1526.54,181.177,156.5203855,20.7,20.16754,17.84,19.74
2022-08-25,15,1503.49,1498.14,1534.14,1516.16,1547.62,1530.48,174.714,96.83985181,20.6,16.50362,20.68,16.897
2022-08-25,16,1487.4,1486.94,1506.13,1497.33,1518.89,1512.31,176.839,115.2016822,20.8,14.43608,20.24,15.692
2022-08-25,17,1502.27,1504.95,1511.22,1496.63,1522.86,1511.49,173.772,151.1880135,20.7,16.17266,20.53,19.859
2022-08-25,18,1502.84,1501.64,1522.56,1487.24,1534.07,1501.24,174.553,34.25135494,20.6,19.5678,20.78,20.467
2022-08-25,19,1505.66,1473.7,1507.93,1447.11,1518.69,1458.11,174.7,27.80642838,20.8,32.16914,20.22,19.924
2022-08-25,20,1529.93,1479.45,1496.18,1429.32,1506.09,1440.85,159.421,24.09491037,88.5,95.14508,20.07,19.207
2022-08-25,21,1569.71,1550.35,1528.57,1509.23,1538.9,1521.88,162.688,16.0579231,92.3,84.89942,19.84,19.234
2022-08-25,22,1579.88,1558.1,1553.13,1536.97,1563.4,1549.33,164.842,9.396191659,92.9,57.95808,20.31,16.415
2022-08-25,23,1574.5,1543.89,1565.04,1531.14,1576.16,1542.72,164.497,9.557526292,91.5,67.39732,20.78,14.502
2022-08-25,24,1534.98,1515.79,1538.86,1519.65,1549.78,1531.48,164.067,11.09561683,92,98.00448,21.45,20.439
2022-08-26,1,1501.73,1454.67,1542.7,1482.32,1552.91,1493.35,17.16,13.33091447,98.3,109.76958,21.83,21.027
2022-08-26,2,1484.98,1421.77,1520.25,1446.82,1530.47,1456.76,17.337,12.59628016,97,103.41094,21.32,21.29
2022-08-26,3,1477.7,1399.75,1511.75,1423.56,1521.81,1434.2,15.274,12.62014071,96.4,108.67514,21.44,21.13
2022-08-26,4,1467.34,1372.41,1496.3,1401.51,1506.44,1412.16,14.862,12.28015159,95.4,95.81554,21.17,21.036
2022-08-26,5,1476.03,1384.7,1504.2,1405.3,1514.82,1415.9,14.699,12.06477458,94.7,88.39024,21.55,20.875
2022-08-26,6,1471.57,1388.89,1490.17,1397.42,1500.8,1408.35,14.614,12.51230333,96.5,79.78296,21.38,20.696
2022-08-26,7,1488.14,1398.61,1501.89,1397.85,1513.48,1409.34,14.778,10.84856928,97.6,82.66882,20.95,18.47
2022-08-26,8,1490.71,1409.94,1502.68,1409.78,1515.29,1421.7,16.04,11.76028709,92,111.6183,20.37,17.741
2022-08-26,9,1481.32,1399.97,1481.79,1415.48,1493.91,1428.02,16.404,12.65929439,92.8,92.09776,19.44,18.703
2022-08-26,10,1483.66,1419.98,1492.35,1430.7,1505.15,1443.72,16.791,7.730512093,98,59.43448,20.91,13.216
2022-08-26,11,1494.26,1464.09,1511.74,1473.66,1524.65,1487.87,16.415,8.281085375,97.3,107.9163,17.66,18.703
2022-08-26,12,1483.48,1492.76,1515.15,1487.2,1529.14,1502.83,15.953,8.852678946,97.9,75.41892,15.02,21.029
2022-08-26,13,1495.45,1488.98,1538.29,1491.01,1552.81,1506.6,16.103,8.76922055,97.2,89.97156,16.03,21.869
2022-08-26,14,1510.2,1519.73,1548.58,1536.85,1561.21,1552.96,18.167,8.626262423,94.6,125.0251,17.68,20.778
2022-08-26,15,1511.96,1534.19,1553,1560.12,1564.2,1574.6,15.012,8.767739155,98.1,110.05438,20.61,21.389
2022-08-26,16,1507.11,1519.29,1548.16,1528.03,1558.89,1541.38,14.731,8.790600339,97.1,127.79178,20.16,21.107
2022-08-26,17,1507.46,1479.72,1540.79,1454.44,1550.79,1466.42,15.565,9.105745378,97.3,88.4877,20.33,20.218
2022-08-26,18,1528.22,1467.11,1570,1421.98,1579.37,1433.03,16.178,12.0880224,97.4,81.37092,20.89,21.877
2022-08-26,19,1517.53,1461.17,1537.8,1420.62,1547.17,1433.22,16.376,15.15083928,97.1,88.2129,20.64,12.617
2022-08-26,20,1515.26,1473.01,1502.65,1403.12,1511.69,1415.02,21.387,16.15008112,92.8,110.5186,19.89,12.783
2022-08-26,21,1563.42,1481.79,1543.05,1421.96,1552.94,1433.8,24.459,15.92354571,92.3,90.03528,9.52,12.358
2022-08-26,22,1550.64,1495.07,1539.17,1444.69,1548.89,1455.81,27.696,22.44650139,92.9,108.25716,10.59,13.488
2022-08-26,23,1549.96,1491.12,1538.65,1453.13,1549.04,1463.91,29.42,21.6902038,91.5,107.50378,10.96,13.85
2022-08-26,24,1512.64,1473.37,1510.75,1433.33,1520.81,1443.92,165.777,164.9413515,92,118.11088,11.49,13.247
2022-08-27,1,1548.06,1458.81,1543.11,1450.69,1553.08,1461.56,178.38,142.4470231,98.3,93.58902,10.68,14.397
2022-08-27,2,1497.57,1418.81,1481.21,1396.26,1490.49,1406.32,176.661,101.2959892,97,87.37286,10.38,15.212
2022-08-27,3,1497.96,1399.3,1484.02,1371.95,1492.99,1381.69,171.727,145.1614101,96.4,61.69938,10.34,13.587
2022-08-27,4,1495.3,1400.22,1480.89,1372.67,1489.86,1382.55,170.475,189.4414925,95.4,21.78778,9.95,11.02
2022-08-27,5,1489.8,1406.73,1478.68,1373.7,1488.19,1383.8,168.104,177.9454835,94.7,26.8989,10.26,11.333
2022-08-27,6,1477.83,1413.71,1462.14,1371.92,1471.31,1382.28,170.043,123.3997837,96.5,120.13958,10.92,11.128
2022-08-27,7,1417.93,1410.19,1396.7,1357.75,1405.67,1368.95,167.719,137.8238575,97.6,109.23558,10.83,10.93
2022-08-27,8,1486.7,1422.29,1454.06,1363.38,1464.32,1374.92,167.403,162.9208759,92,81.62442,9.84,9.724
2022-08-27,9,1499.59,1411.72,1451.18,1372.18,1461.12,1383.62,168.904,127.8663156,92.8,97.91622,9.13,8.845
2022-08-27,10,1493.11,1425,1505.47,1398.27,1514.38,1411.08,179.475,91.25960259,98,89.38596,9.97,10.623
2022-08-27,11,1497.59,1445.35,1565.61,1460.31,1573.1,1475.67,178.536,96.99628755,97.3,23.7134,10.3,10.658
2022-08-27,12,1497.15,1460.25,1576.82,1498.99,1584.78,1508.8,176.908,127.6764399,97.9,88.48174,10.62,11.509
2022-08-27,13,1495.41,1464.78,1572.69,1491.25,1581.2,1500.97,178.911,152.4192836,97.2,93.4561,10.73,11.828
2022-08-27,14,1492.41,1464.03,1606.67,1487.63,1613.93,1498.02,181.951,126.4789933,94.6,105.378,10.68,11.697
2022-08-27,15,1487.63,1464.94,1580.85,1497.73,1587.17,1508.56,174.159,138.039431,98.1,76.16026,10.27,11.237
2022-08-27,16,1469.88,1474.55,1515.11,1514.62,1521.93,1524.7,175.776,175.0972766,97.1,126.19168,10.05,10.365
2022-08-27,17,1499.4,1460.39,1505.02,1436.77,1511.89,1446.78,174.309,176.8081188,97.3,119.59286,10.3,11.009
2022-08-27,18,1520.44,1487.35,1506.12,1438.77,1512.34,1449.6,174.251,176.8339281,97.4,94.00504,10.41,11.025
2022-08-27,19,1496.97,1503.03,1434.17,1428.34,1440.53,1434.22,174.499,146.7868703,97.1,90.66454,10.14,10.564
2022-08-27,20,1511.73,1485.75,1439.28,1402.09,1445.52,1408.91,169.054,154.8588967,92.8,87.18568,9.21,9.525
2022-08-27,21,1516.52,1514.12,1438.37,1397.72,1444.72,1405.89,172.704,125.6059407,92.3,81.2802,8.64,8.586
2022-08-27,22,1527.67,1476.97,1455.37,1396.69,1461.18,1403.74,175.314,123.8625913,92.9,117.92948,9.36,9.056
2022-08-27,23,1514.64,1463.38,1446.78,1375.11,1451.98,1380.97,175.941,164.1404373,91.5,45.83892,9.38,9.164
2022-08-27,24,1498.37,1451.48,1431.82,1374.2,1436.54,1380.33,173.934,163.4364817,92,27.28478,9.83,9.407
2022-08-28,1,1411.53,1436.24,1371.96,1387.31,1375.56,1391.94,176.758,183.4663751,98.3,110.8629,9.54,9.433
2022-08-28,2,1394.74,1389.33,1357.96,1357.66,1361.9,1362.53,174.85,188.6594224,97,122.1956,9.56,9.365
2022-08-28,3,1353.28,1384.15,1323.71,1347,1327.77,1351.33,169.898,154.0815939,96.4,94.72648,9.28,8.615
2022-08-28,4,1355.85,1374.13,1326.01,1326.27,1330.05,1332.02,169.219,180.3879303,95.4,76.14604,8.92,8.444
2022-08-28,5,1346.34,1367.89,1312.57,1316.85,1317.41,1323.94,166.743,168.8692014,94.7,108.01314,9.31,8.743
2022-08-28,6,1353.58,1356.61,1309.32,1312.26,1314.5,1319.5,168.178,147.5631987,96.5,93.05626,9.34,9.145
2022-08-28,7,1354.46,1388.89,1306.74,1338.11,1311.98,1345.52,165.009,166.4233322,97.6,118.00868,9.32,8.7
2022-08-28,8,1355.12,1380.01,1308.19,1324.04,1313.6,1331.33,164.192,171.3835146,92,100.99424,8.57,7.928
2022-08-28,9,1300.92,1330.13,1247.99,1268.13,1253.4,1275.49,174.623,165.7686991,92.8,111.56296,8.15,7.705
2022-08-28,10,1302.52,1319.63,1244.45,1315.76,1250.2,1322.63,176.183,176.5743418,98,93.52118,9.08,7.986
2022-08-28,11,1286.84,1360.87,1382.45,1353.26,1382.81,1359,174.909,159.5729389,97.3,94.845,9.22,8.025
2022-08-28,12,1352.84,1389.97,1552.54,1391.19,1549.66,1396.89,173.518,162.5718932,97.9,49.62204,9.16,8.022
2022-08-28,13,1374.87,1399.17,1563.35,1402.83,1560.86,1408.58,175.866,176.3247981,97.2,22.71544,9.11,8.732
2022-08-28,14,1360.53,1382.04,1560.7,1391.23,1557.74,1397.4,178.391,181.3432125,94.6,19.76904,9.34,9.077
2022-08-28,15,1372.14,1360.84,1598.68,1364.07,1594.27,1369.61,173.461,148.8871591,98.1,20.99262,9.34,9.042
2022-08-28,16,1329.46,1371.5,1337.37,1377.73,1340.35,1382.09,174.633,142.6501517,97.1,104.91626,9.26,8.347
2022-08-28,17,1311.69,1380.91,1281.04,1333.85,1284.71,1338.48,173.046,153.7845269,97.3,114.5711,9.45,8.848
2022-08-28,18,1367.47,1399.29,1342.33,1327.45,1344.83,1329.71,173.115,122.1211968,97.4,68.8972,9.44,8.736
2022-08-28,19,1312.7,1396.26,1260.2,1320.38,1263.36,1321.77,173.415,144.5774637,97.1,68.59836,9.61,8.924
2022-08-28,20,1391.59,1410.37,1328.26,1344.96,1332.86,1351.61,168.251,137.6368651,92.8,108.5781,9.18,7.783
2022-08-28,21,1438.42,1525.71,1383.41,1469.69,1388.04,1477.98,171.811,181.4224,92.3,100.20342,8.93,7.571
2022-08-28,22,1520.42,1600.94,1476.91,1564.95,1482.79,1572.4,174.113,160.9075566,92.9,102.99172,9.55,9.524
2022-08-28,23,1517.21,1516.26,1492.46,1503.84,1498.82,1511.83,173.455,151.0665146,91.5,89.8949,10.07,10.518
2022-08-28,24,1476.48,1424.67,1462.23,1418.06,1468.83,1426.23,173.519,122.2470544,92,133.73966,10.44,10.808
2022-08-29,1,1482.21,1386.91,1443.51,1372.28,1449.86,1381.16,177.679,88.73723402,98.3,100.46542,10.64,10.626
2022-08-29,2,1398.71,1316.07,1383.62,1307.2,1390.15,1316.11,175.506,105.2581931,97,66.3021,10.76,10.605
2022-08-29,3,1381.15,1269.27,1354.75,1267.81,1361.54,1276.78,170.641,92.57792402,96.4,116.64862,10.62,9.985
2022-08-29,4,1346.71,1297.27,1322.02,1276.9,1329.27,1285.78,169.815,109.5495957,95.4,117.24362,10.44,9.954
2022-08-29,5,1379.96,1375.44,1352.27,1328.23,1360.1,1338.01,167.065,109.3709795,94.7,97.93452,10.45,9.988
2022-08-29,6,1366.31,1408.41,1337.61,1339.62,1345.61,1350.04,169.122,89.34254028,96.5,117.28796,10.31,10.461
2022-08-29,7,1383.65,1435.64,1334.61,1355.9,1343.52,1369.11,167.471,104.5465623,97.6,92.84316,10.28,10.664
2022-08-29,8,1473.07,1459.99,1412.84,1400.03,1423.13,1412.92,39.223,42.15207587,92,58.2333,9.11,9.098
2022-08-29,9,1469.66,1463.69,1404.34,1409.74,1414.47,1422.59,29.981,24.44819588,92.8,15.0039,8.68,8.741
2022-08-29,10,1448.98,1481.6,1403.88,1416.52,1414.35,1429.79,30.224,22.50832667,98,14.29224,9.92,9.799
